id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance
gWtVOApXq3xaA9Y-iAMgUA,london-belle-salt-lake-city,London Belle,https://s3-media2.fl.yelpcdn.com/bphoto/Rql69hqfMSSFbRvl4ZnkBw/o.jpg,False,https://www.yelp.com/biz/london-belle-salt-lake-city?adjust_creative=A57LwVZ5W7txZHbVlG9Tnw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A57LwVZ5W7txZHbVlG9Tnw,237,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'gastropubs', 'title': 'Gastropubs'}]",4.0,"{'latitude': 40.7622399824327, 'longitude': -111.890853568912}",['delivery'],$$,"{'address1': '321 Main St', 'address2': '', 'address3': None, 'city': 'Salt Lake City', 'zip_code': '84111', 'country': 'US', 'state': 'UT', 'display_address': ['321 Main St', 'Salt Lake City, UT 84111']}",+18013638888,(801) 363-8888,3195.2454922248307
ac6G-_J7So7PJjYmcwzoWw,provisions-salt-lake-city,Provisions,https://s3-media1.fl.yelpcdn.com/bphoto/Bz98mMwvgGW2tI_p0eBHMw/o.jpg,False,https://www.yelp.com/biz/provisions-salt-lake-city?adjust_creative=A57LwVZ5W7txZHbVlG9Tnw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A57LwVZ5W7txZHbVlG9Tnw,422,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,"{'latitude': 40.698453, 'longitude': -111.824701}",['delivery'],$$,"{'address1': '3364 S 2300th E', 'address2': '', 'address3': '', 'city': 'Salt Lake City', 'zip_code': '84109', 'country': 'US', 'state': 'UT', 'display_address': ['3364 S 2300th E', 'Salt Lake City, UT 84109']}",+18014104046,(801) 410-4046,12068.229532981366
K7sNui75L0rZO1qnFWtnEw,redemption-bar-and-grill-herriman,Redemption Bar And Grill,https://s3-media3.fl.yelpcdn.com/bphoto/Lo04OIh0atRnrzOably3vg/o.jpg,False,https://www.yelp.com/biz/redemption-bar-and-grill-herriman?adjust_creative=A57LwVZ5W7txZHbVlG9Tnw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A57LwVZ5W7txZHbVlG9Tnw,122,"[{'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'burgers', 'title': 'Burgers'}]",4.0,"{'latitude': 40.47732, 'longitude': -111.97476}",[],$$,"{'address1': '3517 W Maradona Dr', 'address2': '', 'address3': None, 'city': 'Herriman', 'zip_code': '84065', 'country': 'US', 'state': 'UT', 'display_address': ['3517 W Maradona Dr', 'Herriman, UT 84065']}",+18019389363,(801) 938-9363,33676.951421353966
e24z61Mu004KRaFNaP-36w,nomad-eatery-salt-lake-city-2,Nomad Eatery,https://s3-media2.fl.yelpcdn.com/bphoto/AVdrK70a916t9NLfbM72gA/o.jpg,False,https://www.yelp.com/biz/nomad-eatery-salt-lake-city-2?adjust_creative=A57LwVZ5W7txZHbVlG9Tnw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A57LwVZ5W7txZHbVlG9Tnw,349,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'brewpubs', 'title': 'Brewpubs'}]",4.5,"{'latitude': 40.732404283991904, 'longitude': -111.95378473096362}","['delivery', 'pickup']",$$,"{'address1': '1722 S Fremont Dr', 'address2': None, 'address3': '', 'city': 'Salt Lake City', 'zip_code': '84105', 'country': 'US', 'state': 'UT', 'display_address': ['1722 S Fremont Dr', 'Salt Lake City, UT 84105']}",+18014670909,(801) 467-0909,5610.940455990029
JfgI0_6DFtopbLxz1HZ5Ew,bodega-the-rest-salt-lake-city,Bodega + The Rest,https://s3-media4.fl.yelpcdn.com/bphoto/thH3YJD4wgwC3nK39BfvGw/o.jpg,False,https://www.yelp.com/biz/bodega-the-rest-salt-lake-city?adjust_creative=A57LwVZ5W7txZHbVlG9Tnw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A57LwVZ5W7txZHbVlG9Tnw,340,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,"{'latitude': 40.7619870878008, 'longitude': -111.890952478509}",[],$$,"{'address1': '331 S Main St', 'address2': '', 'address3': '', 'city': 'Salt Lake City', 'zip_code': '84111', 'country': 'US', 'state': 'UT', 'display_address': ['331 S Main St', 'Salt Lake City, UT 84111']}",+18015324042,(801) 532-4042,3202.9480306145806
H-US2wdVba6DtG87K_vfiQ,the-glowbal-bite-salt-lake-city,The Glowbal Bite,https://s3-media3.fl.yelpcdn.com/bphoto/FIktTZgaXlx9pUMJMwByDQ/o.jpg,False,https://www.yelp.com/biz/the-glowbal-bite-salt-lake-city?adjust_creative=A57LwVZ5W7txZHbVlG9Tnw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A57LwVZ5W7txZHbVlG9Tnw,5,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}]",3.0,"{'latitude': 40.772522, 'longitude': -112.0215081}",[],,"{'address1': '200 N Admiral Byrd Rd', 'address2': None, 'address3': '', 'city': 'Salt Lake City', 'zip_code': '84116', 'country': 'US', 'state': 'UT', 'display_address': ['200 N Admiral Byrd Rd', 'Salt Lake City, UT 84116']}",+18017465157,(801) 746-5157,8293.211358391407
QG5Dm6PxOVPAlbF6JRXFhA,porcupine-pub-and-grille-salt-lake-city-3,Porcupine Pub & Grille,https://s3-media1.fl.yelpcdn.com/bphoto/uFsUyPnF-8PirnV5x67sSg/o.jpg,False,https://www.yelp.com/biz/porcupine-pub-and-grille-salt-lake-city-3?adjust_creative=A57LwVZ5W7txZHbVlG9Tnw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A57LwVZ5W7txZHbVlG9Tnw,737,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'pubs', 'title': 'Pubs'}]",4.0,"{'latitude': 40.618956, 'longitude': -111.790943}",['delivery'],$$,"{'address1': '3698 Fort Union Blvd', 'address2': '', 'address3': '', 'city': 'Salt Lake City', 'zip_code': '84121', 'country': 'US', 'state': 'UT', 'display_address': ['3698 Fort Union Blvd', 'Salt Lake City, UT 84121']}",+18019425555,(801) 942-5555,20835.430438537733
DJYuzDKS__pFhf7Ogf5h_w,varley-salt-lake-city,Varley,https://s3-media1.fl.yelpcdn.com/bphoto/LbKAz9FtnxsWa3UBkMXB1Q/o.jpg,False,https://www.yelp.com/biz/varley-salt-lake-city?adjust_creative=A57LwVZ5W7txZHbVlG9Tnw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A57LwVZ5W7txZHbVlG9Tnw,66,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'lounges', 'title': 'Lounges'}]",4.0,"{'latitude': 40.76697, 'longitude': -111.89321}","['delivery', 'pickup']",$$,"{'address1': '63 W 100th S', 'address2': None, 'address3': '', 'city': 'Salt Lake City', 'zip_code': '84101', 'country': 'US', 'state': 'UT', 'display_address': ['63 W 100th S', 'Salt Lake City, UT 84101']}",+18012034124,(801) 203-4124,2776.908807015844
8L-HMfOdOh5qFTAb1iEBig,franklin-ave-cocktails-and-kitchen-salt-lake-city,Franklin Ave. Cocktails & Kitchen,https://s3-media1.fl.yelpcdn.com/bphoto/Ulhv6JQDj7LIFMj-Lrmh4g/o.jpg,False,https://www.yelp.com/biz/franklin-ave-cocktails-and-kitchen-salt-lake-city?adjust_creative=A57LwVZ5W7txZHbVlG9Tnw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A57LwVZ5W7txZHbVlG9Tnw,20,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.5,"{'latitude': 40.76405, 'longitude': -111.88644}",['restaurant_reservation'],,"{'address1': '231 S Edison St', 'address2': '', 'address3': None, 'city': 'Salt Lake City', 'zip_code': '84111', 'country': 'US', 'state': 'UT', 'display_address': ['231 S Edison St', 'Salt Lake City, UT 84111']}",+13858317560,(385) 831-7560,3433.6052173630364
9QxKNx8IXPQT25IRIUWEdg,tappo-salt-lake-city,Tappo,https://s3-media4.fl.yelpcdn.com/bphoto/smUXtwbcBorUKGEk63lU5g/o.jpg,False,https://www.yelp.com/biz/tappo-salt-lake-city?adjust_creative=A57LwVZ5W7txZHbVlG9Tnw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A57LwVZ5W7txZHbVlG9Tnw,23,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'salad', 'title': 'Salad'}]",4.5,"{'latitude': 40.725714373542395, 'longitude': -111.87477038220909}","['delivery', 'pickup']",,"{'address1': '565 E 2100th S', 'address2': None, 'address3': '', 'city': 'Salt Lake City', 'zip_code': '84106', 'country': 'US', 'state': 'UT', 'display_address': ['565 E 2100th S', 'Salt Lake City, UT 84106']}",+18014108160,(801) 410-8160,7034.092046897249
98i7iJ00xIm0qDytcrQGMA,zest-kitchen-and-bar-salt-lake-city,Zest Kitchen & Bar,https://s3-media1.fl.yelpcdn.com/bphoto/BWgNCycHFxUayEyGXriEIA/o.jpg,False,https://www.yelp.com/biz/zest-kitchen-and-bar-salt-lake-city?adjust_creative=A57LwVZ5W7txZHbVlG9Tnw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A57LwVZ5W7txZHbVlG9Tnw,978,"[{'alias': 'gluten_free', 'title': 'Gluten-Free'}, {'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.5,"{'latitude': 40.7632679, 'longitude': -111.8964458}","['delivery', 'pickup']",$$,"{'address1': '275 S 200th W', 'address2': None, 'address3': '', 'city': 'Salt Lake City', 'zip_code': '84101', 'country': 'US', 'state': 'UT', 'display_address': ['275 S 200th W', 'Salt Lake City, UT 84101']}",+18014330589,(801) 433-0589,2737.897179996189
f2TkM9bmBuSSo6N76E1Zog,lucky-13-salt-lake-city,Lucky 13,https://s3-media1.fl.yelpcdn.com/bphoto/Ua_d_GYcG_2qSXIlHHT6Qg/o.jpg,False,https://www.yelp.com/biz/lucky-13-salt-lake-city?adjust_creative=A57LwVZ5W7txZHbVlG9Tnw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A57LwVZ5W7txZHbVlG9Tnw,1838,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}]",4.0,"{'latitude': 40.741437, 'longitude': -111.895197}",['delivery'],$$,"{'address1': '135 W 1300th S', 'address2': None, 'address3': None, 'city': 'Salt Lake City', 'zip_code': '84115', 'country': 'US', 'state': 'UT', 'display_address': ['135 W 1300th S', 'Salt Lake City, UT 84115']}",+18014874418,(801) 487-4418,4627.942650544472
Q7l6_-G9CPKtBSOEshBzCw,finca-salt-lake-city-3,Finca,https://s3-media3.fl.yelpcdn.com/bphoto/LxT-s_GBaiseZL12McFZtA/o.jpg,False,https://www.yelp.com/biz/finca-salt-lake-city-3?adjust_creative=A57LwVZ5W7txZHbVlG9Tnw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A57LwVZ5W7txZHbVlG9Tnw,65,"[{'alias': 'spanish', 'title': 'Spanish'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]",4.0,"{'latitude': 40.736757981531504, 'longitude': -111.84771777880303}","['delivery', 'pickup']",,"{'address1': '1513 S 1500th E', 'address2': '', 'address3': None, 'city': 'Salt Lake City', 'zip_code': '84105', 'country': 'US', 'state': 'UT', 'display_address': ['1513 S 1500th E', 'Salt Lake City, UT 84105']}",+18015323372,(801) 532-3372,7791.090112952631
CPMcCTjvgFJqEM-bUDs1fw,red-rock-brewing-salt-lake-city,Red Rock Brewing,https://s3-media4.fl.yelpcdn.com/bphoto/1r8uR8-yn4GB-sQMnzvJAQ/o.jpg,False,https://www.yelp.com/biz/red-rock-brewing-salt-lake-city?adjust_creative=A57LwVZ5W7txZHbVlG9Tnw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A57LwVZ5W7txZHbVlG9Tnw,1053,"[{'alias': 'breweries', 'title': 'Breweries'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",3.5,"{'latitude': 40.76365, 'longitude': -111.8971}","['delivery', 'pickup']",$$,"{'address1': '254 S 200 W', 'address2': None, 'address3': '', 'city': 'Salt Lake City', 'zip_code': '84101', 'country': 'US', 'state': 'UT', 'display_address': ['254 S 200 W', 'Salt Lake City, UT 84101']}",+18015217446,(801) 521-7446,2658.840086444127
ddpWZ82McHcm-MUxf1L6cw,wellers-bistro-layton,Weller's Bistro,https://s3-media2.fl.yelpcdn.com/bphoto/9FCdj2KkReu8YEZlmHWKUA/o.jpg,False,https://www.yelp.com/biz/wellers-bistro-layton?adjust_creative=A57LwVZ5W7txZHbVlG9Tnw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A57LwVZ5W7txZHbVlG9Tnw,275,"[{'alias': 'german', 'title': 'German'}, {'alias': 'newamerican', 'title': 'American (New)'}]",4.5,"{'latitude': 41.062969, 'longitude': -111.969107}",['delivery'],$$,"{'address1': '197 N Main St', 'address2': None, 'address3': '', 'city': 'Layton', 'zip_code': '84041', 'country': 'US', 'state': 'UT', 'display_address': ['197 N Main St', 'Layton, UT 84041']}",+13858889531,(385) 888-9531,31999.2284773819
7GVAE88l_dPdB2FUsKbdbg,the-bayou-salt-lake-city,The Bayou,https://s3-media1.fl.yelpcdn.com/bphoto/a60AMN--UudtGLtpXyJFYA/o.jpg,False,https://www.yelp.com/biz/the-bayou-salt-lake-city?adjust_creative=A57LwVZ5W7txZHbVlG9Tnw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A57LwVZ5W7txZHbVlG9Tnw,980,"[{'alias': 'cajun', 'title': 'Cajun/Creole'}, {'alias': 'beerbar', 'title': 'Beer Bar'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",4.0,"{'latitude': 40.755134, 'longitude': -111.887763}",['delivery'],$$,"{'address1': '645 S State St', 'address2': '', 'address3': '', 'city': 'Salt Lake City', 'zip_code': '84111', 'country': 'US', 'state': 'UT', 'display_address': ['645 S State St', 'Salt Lake City, UT 84111']}",+18019618400,(801) 961-8400,3867.4103153916153
ru4owJTAdPq24wZ_mcL_Tg,porch-restaurant-south-jordan,Porch Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/loVioZleAjG_kMKxsx7inQ/o.jpg,False,https://www.yelp.com/biz/porch-restaurant-south-jordan?adjust_creative=A57LwVZ5W7txZHbVlG9Tnw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A57LwVZ5W7txZHbVlG9Tnw,494,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'comfortfood', 'title': 'Comfort Food'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]",4.0,"{'latitude': 40.546352, 'longitude': -112.002511}",['delivery'],$$,"{'address1': '11274 Kestrel Rise Rd', 'address2': 'Ste G', 'address3': None, 'city': 'South Jordan', 'zip_code': '84095', 'country': 'US', 'state': 'UT', 'display_address': ['11274 Kestrel Rise Rd', 'Ste G', 'South Jordan, UT 84095']}",+18016791066,(801) 679-1066,26530.28416689615
czcr4d0cfYGFNMDREswy0w,eva-salt-lake-city,Eva,https://s3-media2.fl.yelpcdn.com/bphoto/PL_H7Ox05n7xhpR72RP-7Q/o.jpg,False,https://www.yelp.com/biz/eva-salt-lake-city?adjust_creative=A57LwVZ5W7txZHbVlG9Tnw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A57LwVZ5W7txZHbVlG9Tnw,719,"[{'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'desserts', 'title': 'Desserts'}]",4.0,"{'latitude': 40.7622947692871, 'longitude': -111.890609741211}",['delivery'],$$,"{'address1': '317 S Main St', 'address2': '', 'address3': '', 'city': 'Salt Lake City', 'zip_code': '84111', 'country': 'US', 'state': 'UT', 'display_address': ['317 S Main St', 'Salt Lake City, UT 84111']}",+18013598447,(801) 359-8447,3204.6679979962973
lxKAjt9j2746cZdSbGOoJA,emigration-brewing-salt-lake-city-3,Emigration Brewing,https://s3-media3.fl.yelpcdn.com/bphoto/ESCp6bzrxvA3i_hyLgcEHQ/o.jpg,False,https://www.yelp.com/biz/emigration-brewing-salt-lake-city-3?adjust_creative=A57LwVZ5W7txZHbVlG9Tnw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A57LwVZ5W7txZHbVlG9Tnw,100,"[{'alias': 'breweries', 'title': 'Breweries'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'coffeeroasteries', 'title': 'Coffee Roasteries'}]",4.0,"{'latitude': 40.7620920163526, 'longitude': -111.780598700002}","['delivery', 'pickup']",$$,"{'address1': '4170 Emigration Canyon Rd', 'address2': None, 'address3': None, 'city': 'Salt Lake City', 'zip_code': '84108', 'country': 'US', 'state': 'UT', 'display_address': ['4170 Emigration Canyon Rd', 'Salt Lake City, UT 84108']}",+13853585605,(385) 358-5605,12127.804273342848
1IuI57adM0kWgQqtyGwQWw,blue-genes-salt-lake-city-2,Blue Gene's,https://s3-media4.fl.yelpcdn.com/bphoto/IrCsFpFpjVPQ9TxYbmiVtg/o.jpg,False,https://www.yelp.com/biz/blue-genes-salt-lake-city-2?adjust_creative=A57LwVZ5W7txZHbVlG9Tnw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A57LwVZ5W7txZHbVlG9Tnw,3,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'bars', 'title': 'Bars'}]",4.5,"{'latitude': 40.76383, 'longitude': -111.8765}",[],,"{'address1': '239 S 500th E', 'address2': '', 'address3': None, 'city': 'Salt Lake City', 'zip_code': '84102', 'country': 'US', 'state': 'UT', 'display_address': ['239 S 500th E', 'Salt Lake City, UT 84102']}",+18013644655,(801) 364-4655,4225.5094654445
gCluZNRUuGvK0Bpkm6Hk3w,laurel-brasserie-and-bar-salt-lake-city,Laurel Brasserie & Bar,https://s3-media3.fl.yelpcdn.com/bphoto/cBrkhTwoJ3eQu_vUnY3Ubg/o.jpg,False,https://www.yelp.com/biz/laurel-brasserie-and-bar-salt-lake-city?adjust_creative=A57LwVZ5W7txZHbVlG9Tnw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A57LwVZ5W7txZHbVlG9Tnw,56,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'brasseries', 'title': 'Brasseries'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",3.5,"{'latitude': 40.75694, 'longitude': -111.89055}",[],$$,"{'address1': '555 South Main St', 'address2': None, 'address3': '', 'city': 'Salt Lake City', 'zip_code': '84111', 'country': 'US', 'state': 'UT', 'display_address': ['555 South Main St', 'Salt Lake City, UT 84111']}",+18012586708,(801) 258-6708,3539.5939752420545
6sYL0H_J0U-FhsPJA5jGIw,slackwater-sandy-4,Slackwater,https://s3-media1.fl.yelpcdn.com/bphoto/9skkmkWPQQXlaxNxKah1kg/o.jpg,False,https://www.yelp.com/biz/slackwater-sandy-4?adjust_creative=A57LwVZ5W7txZHbVlG9Tnw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A57LwVZ5W7txZHbVlG9Tnw,702,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'beerbar', 'title': 'Beer Bar'}, {'alias': 'pubs', 'title': 'Pubs'}]",4.5,"{'latitude': 40.564504, 'longitude': -111.892005}","['restaurant_reservation', 'delivery']",$$,"{'address1': '10290 State St', 'address2': '', 'address3': None, 'city': 'Sandy', 'zip_code': '84070', 'country': 'US', 'state': 'UT', 'display_address': ['10290 State St', 'Sandy, UT 84070']}",+18019305147,(801) 930-5147,23809.258658773564
cPGQGpM1G0KbNxn_7Uye8g,cliff-dining-pub-draper-2,Cliff Dining Pub,https://s3-media1.fl.yelpcdn.com/bphoto/SXUii8WGqjofa7IIZJiARg/o.jpg,False,https://www.yelp.com/biz/cliff-dining-pub-draper-2?adjust_creative=A57LwVZ5W7txZHbVlG9Tnw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A57LwVZ5W7txZHbVlG9Tnw,434,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'burgers', 'title': 'Burgers'}]",4.0,"{'latitude': 40.5283299, 'longitude': -111.85245}",['delivery'],$$,"{'address1': '12234 Draper Gate Dr', 'address2': '', 'address3': None, 'city': 'Draper', 'zip_code': '84020', 'country': 'US', 'state': 'UT', 'display_address': ['12234 Draper Gate Dr', 'Draper, UT 84020']}",+18015232053,(801) 523-2053,28340.467510296516
HUIPQBdRoGEcrQQC7sRNBQ,spitz-cottonwood-salt-lake-city,Spitz Cottonwood,https://s3-media2.fl.yelpcdn.com/bphoto/yxYDBBgr4JF19dmqfbQlyQ/o.jpg,False,https://www.yelp.com/biz/spitz-cottonwood-salt-lake-city?adjust_creative=A57LwVZ5W7txZHbVlG9Tnw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A57LwVZ5W7txZHbVlG9Tnw,287,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",4.5,"{'latitude': 40.635091, 'longitude': -111.8037704}","['delivery', 'pickup']",$$,"{'address1': '3158 E 6200th S', 'address2': 'Ste D', 'address3': '', 'city': 'Salt Lake City', 'zip_code': '84121', 'country': 'US', 'state': 'UT', 'display_address': ['3158 E 6200th S', 'Ste D', 'Salt Lake City, UT 84121']}",+18019305114,(801) 930-5114,18740.530719490096
MzvA5K4JeqEq2pcBiMrbbw,the-coffee-shop-salt-lake-city-2,The Coffee Shop,https://s3-media1.fl.yelpcdn.com/bphoto/XeZjHNRmn5ARfVTwEPcpeg/o.jpg,False,https://www.yelp.com/biz/the-coffee-shop-salt-lake-city-2?adjust_creative=A57LwVZ5W7txZHbVlG9Tnw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A57LwVZ5W7txZHbVlG9Tnw,191,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",3.5,"{'latitude': 40.75769619798183, 'longitude': -111.89144083558217}",[],$$,"{'address1': '500 S Main St', 'address2': '', 'address3': '', 'city': 'Salt Lake City', 'zip_code': '84101', 'country': 'US', 'state': 'UT', 'display_address': ['500 S Main St', 'Salt Lake City, UT 84101']}",+18015965708,(801) 596-5708,3447.2434609120455
dMPm52NE-2SQvT1QGTsD3Q,arlo-restaurant-salt-lake-city,Arlo Restaurant,https://s3-media3.fl.yelpcdn.com/bphoto/JnO4eO2b4lTnHQ6Azdw4Sg/o.jpg,False,https://www.yelp.com/biz/arlo-restaurant-salt-lake-city?adjust_creative=A57LwVZ5W7txZHbVlG9Tnw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A57LwVZ5W7txZHbVlG9Tnw,103,"[{'alias': 'newamerican', 'title': 'American (New)'}]",4.5,"{'latitude': 40.77721, 'longitude': -111.85981}",['delivery'],,"{'address1': '271 Center St W', 'address2': '', 'address3': None, 'city': 'Salt Lake City', 'zip_code': '84103', 'country': 'US', 'state': 'UT', 'display_address': ['271 Center St W', 'Salt Lake City, UT 84103']}",+13852668845,(385) 266-8845,2606.5566759620874
p6MjDlvD8CFCaXpDcT05qA,current-fish-and-oyster-salt-lake-city,Current Fish & Oyster,https://s3-media1.fl.yelpcdn.com/bphoto/sIKLPNmeBmx4e1IeX641zQ/o.jpg,False,https://www.yelp.com/biz/current-fish-and-oyster-salt-lake-city?adjust_creative=A57LwVZ5W7txZHbVlG9Tnw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A57LwVZ5W7txZHbVlG9Tnw,628,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'newamerican', 'title': 'American (New)'}]",4.0,"{'latitude': 40.763169, 'longitude': -111.88285}",['delivery'],$$,"{'address1': '279 E 300th S', 'address2': '', 'address3': '', 'city': 'Salt Lake City', 'zip_code': '84111', 'country': 'US', 'state': 'UT', 'display_address': ['279 E 300th S', 'Salt Lake City, UT 84111']}",+18013263474,(801) 326-3474,3742.1556293345616
f7hQeRfU-19QlAKaHzRs-Q,garage-grill-draper-2,Garage Grill,https://s3-media4.fl.yelpcdn.com/bphoto/DubW6x90RpB-yEVbgrUwxw/o.jpg,False,https://www.yelp.com/biz/garage-grill-draper-2?adjust_creative=A57LwVZ5W7txZHbVlG9Tnw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A57LwVZ5W7txZHbVlG9Tnw,546,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'breweries', 'title': 'Breweries'}, {'alias': 'burgers', 'title': 'Burgers'}]",3.5,"{'latitude': 40.5273660190676, 'longitude': -111.858825981617}",['delivery'],$$,"{'address1': '1122 Draper Pkwy', 'address2': '', 'address3': None, 'city': 'Draper', 'zip_code': '84020', 'country': 'US', 'state': 'UT', 'display_address': ['1122 Draper Pkwy', 'Draper, UT 84020']}",+18015233339,(801) 523-3339,28310.56750600385
dH960-1y9PD-LgSdD9pJ5Q,crow-and-the-pitcher-murray,Crow and the Pitcher,https://s3-media2.fl.yelpcdn.com/bphoto/yxWFSdBlUtzVx695rSTeUQ/o.jpg,False,https://www.yelp.com/biz/crow-and-the-pitcher-murray?adjust_creative=A57LwVZ5W7txZHbVlG9Tnw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A57LwVZ5W7txZHbVlG9Tnw,139,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.5,"{'latitude': 40.6653306431121, 'longitude': -111.888056518966}",['delivery'],$,"{'address1': '4883 State St', 'address2': '', 'address3': None, 'city': 'Murray', 'zip_code': '84107', 'country': 'US', 'state': 'UT', 'display_address': ['4883 State St', 'Murray, UT 84107']}",+18015909187,(801) 590-9187,12791.522862767166
AounS6t9SQuhbmVyxstxTA,the-cotton-bottom-holladay,The Cotton Bottom,https://s3-media3.fl.yelpcdn.com/bphoto/iA_N5YDq48vfNiII_gijZw/o.jpg,False,https://www.yelp.com/biz/the-cotton-bottom-holladay?adjust_creative=A57LwVZ5W7txZHbVlG9Tnw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A57LwVZ5W7txZHbVlG9Tnw,66,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'bars', 'title': 'Bars'}]",3.5,"{'latitude': 40.63781432148517, 'longitude': -111.81214347111347}",[],$$,"{'address1': '2820 E 6200th S', 'address2': '', 'address3': None, 'city': 'Holladay', 'zip_code': '84121', 'country': 'US', 'state': 'UT', 'display_address': ['2820 E 6200th S', 'Holladay, UT 84121']}",+18018498847,(801) 849-8847,18111.003664481283
